EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate,EmployeeNumber
EMP11297,51,Female,Bachelor's,Sales,Sales Representative,5,25000.0,Very High,26,3.0,2,3,No,Non-Travel,2.0,Medium,Medium,Medium,Medium,3,24,1,4,2,5,11,Single,No,29-03-2011,781822
EMP11298,34,Female,Master's,Sales,Sales Executive,1,16413.0,Very High,13,0.0,0,0,No,Non-Travel,23.0,Low,Medium,Medium,High,3,10,2,0,3,8,3,Divorced,Yes,18-12-2016,797307
EMP11299,56,Female,Bachelor's,Human Resources,Manager,1,15323.0,Very High,22,0.0,0,0,No,Travel_Rarely,7.0,High,Medium,Medium,Medium,3,16,3,4,0,1,11,Married,No,09-11-2022,908053
EMP11300,39,Female,Bachelor's,Finance,Accountant,2,22790.0,Very High,21,3.0,3,0,No,Non-Travel,5.0,Very High,Medium,High,Very High,3,17,1,0,0,4,12,Single,No,24-09-2021,499141
EMP11301,22,Male,Bachelor's,Sales,Sales Executive,1,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,21.0,Medium,Low,Medium,Very High,3,11,3,3,1,6,13,Single,No,11-12-2019,234532
EMP11302,56,Male,Bachelor's,Marketing,Marketing Executive,1,20666.0,Very High,34,1.0,1,0,No,Travel_Rarely,24.0,High,Medium,Very High,Low,3,13,2,2,1,11,13,Single,No,03-08-2025,582916
EMP11303,59,Male,Bachelor's,Sales,Sales Representative,2,25000.0,Very High,33,6.0,5,6,Yes,Travel_Rarely,22.0,High,High,Medium,Very High,3,17,3,3,3,3,18,Married,No,15-11-2020,722504
EMP11304,27,Male,High School,Research & Development,Research Scientist,2,25000.0,Very High,5,5.0,0,1,No,Travel_Rarely,17.0,Very High,Medium,High,Very High,3,21,1,2,1,5,9,Single,No,16-05-2013,941121
EMP11305,59,Male,Bachelor's,Finance,Financial Analyst,1,8265.0,High,36,3.0,2,3,No,Travel_Rarely,11.0,High,Medium,Very High,Medium,3,24,1,5,2,5,8,Single,No,16-07-2022,391017
EMP11306,42,Female,Master's,IT,Manager,1,17357.0,Very High,12,5.0,1,2,No,Travel_Rarely,30.0,Very High,Medium,Medium,High,3,23,1,0,1,3,17,Single,No,07-08-2018,924159
EMP11307,59,Male,Master's,Finance,Financial Analyst,3,17106.0,Very High,33,16.0,4,2,Yes,Travel_Rarely,28.0,Medium,Low,High,Low,4,13,2,2,0,3,16,Single,No,18-02-2017,884228
EMP11308,30,Female,Bachelor's,IT,Software Engineer,2,25000.0,Very High,4,4.0,0,1,No,Travel_Rarely,4.0,Medium,High,High,Low,3,21,0,3,3,8,4,Married,No,11-12-2016,455262
EMP11309,27,Female,Master's,Research & Development,Manager,2,6760.0,Medium,5,3.0,3,3,No,Travel_Rarely,17.0,High,Very High,Very High,High,3,18,3,3,2,10,1,Divorced,No,06-02-2024,289584
EMP11310,48,Male,Master's,IT,IT Support,2,25000.0,Very High,23,7.0,0,0,Yes,Travel_Rarely,21.0,Medium,Medium,High,Low,3,10,1,3,0,0,9,Single,Yes,26-11-2025,765635
EMP11311,49,Female,Bachelor's,Sales,Sales Representative,4,25000.0,Very High,26,1.0,0,1,No,Travel_Rarely,5.0,Low,Medium,Medium,Very High,4,19,1,6,0,4,0,Married,Yes,08-08-2019,220204
EMP11312,29,Male,PhD,IT,Software Engineer,2,23553.0,Very High,5,4.0,4,0,No,Travel_Rarely,4.0,High,High,Very High,Very High,3,22,0,4,4,10,7,Single,No,26-11-2019,449413
EMP11313,58,Female,Master's,Research & Development,Research Scientist,4,25000.0,Very High,32,2.0,2,0,No,Travel_Rarely,25.0,High,Low,High,Low,4,16,1,3,1,8,7,Divorced,No,24-01-2015,822130
EMP11314,47,Female,Bachelor's,IT,Data Analyst,2,25000.0,Very High,13,1.0,1,1,No,Travel_Rarely,24.0,High,Very High,Low,Low,3,12,1,4,2,8,5,Married,No,16-03-2022,735349
EMP11315,55,Male,Bachelor's,Research & Development,Manager,1,25000.0,Very High,25,3.0,2,3,No,Travel_Rarely,30.0,Medium,Low,Very High,Medium,3,20,2,1,3,8,20,Married,No,05-11-2014,568751
EMP11316,32,Male,Bachelor's,Human Resources,Manager,2,25000.0,Very High,10,1.0,1,1,NO,Travel_Rarely,10.0,High,High,Very High,Very High,3,21,0,0,3,1,4,Single,No,06-09-2010,754341
EMP11317,51,Male,Bachelor's,Research & Development,Research Scientist,2,23361.0,Very High,30,6.0,4,2,No,Travel_Frequently,30.0,Medium,Medium,Medium,High,3,19,1,1,3,6,20,Married,No,28-02-2023,518250
EMP11318,55,Female,Master's,Finance,Accountant,2,20667.0,Very High,25,3.0,1,0,NO,Non-Travel,3.0,Low,Medium,Low,High,4,20,2,1,4,9,17,Single,No,13-02-2024,569150
EMP11319,56,Female,PhD,Sales,Manager,2,17781.0,Very High,22,4.0,0,0,No,Travel_Frequently,21.0,High,Low,High,High,3,20,2,4,2,7,6,Single,Yes,11-11-2023,752433
EMP11320,45,Male,High School,Sales,Sales Representative,1,15188.0,Very High,17,1.0,1,1,No,Travel_Rarely,6.0,Low,High,Very High,Medium,3,12,2,4,0,0,3,Married,No,31-08-2018,466943
EMP11321,41,Female,Master's,Sales,Sales Representative,2,16169.0,Very High,21,1.0,1,1,No,Travel_Rarely,21.0,Low,High,Medium,Medium,3,20,2,6,4,1,0,Single,No,26-09-2017,122184
EMP11322,23,Male,Bachelor's,Sales,Sales Representative,3,11995.0,High,0,0.0,0,0,Yes,Travel_Rarely,8.0,High,Very High,High,Medium,4,16,0,0,1,0,1,Married,No,06-10-2017,922318
EMP11323,50,Male,Bachelor's,IT,Data Analyst,2,21287.0,Very High,24,21.0,9,5,Yes,Non-Travel,5.0,Low,Medium,High,High,3,24,0,0,0,8,18,Married,No,05-05-2017,904375
EMP11324,37,Female,Master's,Sales,Sales Executive,2,10321.0,High,10,1.0,1,1,No,Travel_Rarely,8.0,Very High,High,Medium,High,3,15,2,5,3,9,2,Single,No,25-08-2010,665357
EMP11325,57,Male,PhD,Marketing,Marketing Specialist,5,24002.0,Very High,36,2.0,2,0,No,Travel_Rarely,10.0,High,Medium,High,Medium,3,12,0,0,1,10,0,Single,No,05-08-2025,971375
EMP11326,43,Female,Bachelor's,Research & Development,Research Director,2,21669.0,Very High,18,10.0,10,2,No,Travel_Rarely,26.0,Very High,High,Low,High,4,23,3,6,2,4,20,Single,No,24-09-2011,825478
EMP11327,42,Female,Bachelor's,Sales,Sales Executive,1,23532.0,Very High,14,0.0,0,0,Yes,Travel_Frequently,30.0,Low,Medium,High,High,3,23,3,3,2,3,12,Married,Yes,07-03-2020,128888
EMP11328,41,Female,High School,IT,IT Support,3,17414.0,Very High,16,10.0,1,4,No,Travel_Rarely,19.0,High,High,High,Medium,3,11,2,3,4,7,7,Married,No,03-02-2020,212743
EMP11329,21,Male,Bachelor's,Finance,Accountant,1,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,21.0,Medium,Very High,Medium,Low,3,20,1,6,2,2,11,Married,No,2018/08/02,843128
EMP11330,50,Male,Bachelor's,Research & Development,Laboratory Technician,3,25000.0,Very High,22,3.0,3,2,No,Travel_Frequently,4.0,High,Very High,Very High,Medium,3,20,1,0,3,7,7,Married,No,23-03-2016,892108
EMP11331,30,Male,Bachelor's,Research & Development,Research Director,1,12581.0,High,9,2.0,2,2,Yes,Travel_Rarely,29.0,Medium,High,Medium,Medium,3,15,3,4,4,2,6,Single,No,08-06-2016,488434
EMP11332,47,Female,Bachelor's,Finance,Finance Manager,1,24460.0,Very High,18,2.0,2,2,No,Travel_Rarely,27.0,Medium,Medium,High,High,4,19,2,1,4,5,7,Married,No,11-07-2010,552297
EMP11333,51,Female,Master's,Sales,Manager,1,16754.0,Very High,22,2.0,0,2,Yes,Travel_Rarely,6.0,Very High,Very High,High,Low,3,16,3,0,3,3,14,Divorced,No,22-11-2025,525728
EMP11334,24,Male,Bachelor's,Marketing,Marketing Executive,2,13953.0,High,0,0.0,0,0,Yes,Travel_Rarely,3.0,Medium,Very High,Medium,Very High,4,18,3,5,2,7,20,Single,No,20-07-2013,580538
EMP11335,57,Female,Bachelor's,Marketing,Marketing Specialist,1,12052.0,High,34,,1,0,No,Travel_Rarely,28.0,Low,Medium,Low,Low,3,18,1,0,1,6,6,Married,No,11-03-2011,959163
EMP11336,29,Male,Master's,Finance,Finance Manager,1,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,26.0,Medium,Very High,Low,High,3,18,3,1,4,11,11,Single,No,09-03-2025,573853
EMP11337,59,Male,Master's,Sales,Manager,3,16210.0,Very High,35,8.0,7,0,Yes,Travel_Rarely,4.0,High,Very High,Medium,Very High,3,20,2,2,1,4,17,Married,No,03-10-2018,825935
EMP11338,43,Male,Bachelor's,Finance,Financial Analyst,3,25000.0,Very High,19,1.0,0,1,No,Travel_Frequently,27.0,Medium,Medium,High,Low,3,19,1,0,1,2,3,Single,Yes,01-03-2016,359618
EMP11339,54,Male,Bachelor's,Sales,Sales Executive,3,25000.0,Very High,31,5.0,5,5,Yes,Travel_Rarely,4.0,Medium,High,High,Medium,4,10,1,0,1,4,5,Married,No,10-06-2020,627874
EMP11340,42,Male,Master's,Sales,Sales Representative,3,25000.0,Very High,13,3.0,0,3,No,Travel_Rarely,5.0,Low,High,Very High,Medium,4,13,3,3,1,3,10,Married,No,05-05-2025,130117
EMP11341,36,Male,High School,Sales,Manager,2,15009.0,Very High,8,8.0,8,4,Yes,Travel_Rarely,27.0,High,High,High,Medium,4,13,0,1,3,7,9,Single,No,01-12-2017,490873
EMP11342,20,Female,Bachelor's,Research & Development,Manager,3,25000.0,Very High,0,0.0,0,0,No,Travel_Frequently,15.0,High,Medium,Low,High,3,19,3,5,0,10,18,Single,No,30-01-2017,496075
EMP11343,50,Female,Bachelor's,IT,IT Support,2,25000.0,Very High,28,5.0,4,1,,Travel_Rarely,16.0,Medium,Medium,Medium,Medium,3,17,2,0,2,4,17,Married,No,28-08-2018,396189
EMP11344,50,Male,Bachelor's,Finance,Accountant,2,17794.0,Very High,27,11.0,1,1,Yes,Travel_Rarely,6.0,Medium,Low,Low,Low,3,12,0,5,0,9,11,Single,No,10-12-2019,907812
EMP11345,53,Female,Bachelor's,Finance,Financial Analyst,3,15564.0,Very High,31,3.0,3,3,No,Travel_Rarely,18.0,Low,High,Low,Very High,4,25,2,0,0,9,16,Married,No,19-09-2011,897935
EMP11346,28,Male,Bachelor's,Research & Development,Laboratory Technician,1,25000.0,Very High,7,0.0,0,0,No,Travel_Rarely,26.0,Medium,Very High,High,High,3,23,1,2,4,4,19,Married,No,19-09-2015,537382
EMP11347,41,Male,Master's,Research & Development,Research Director,3,24401.0,Very High,18,4.0,0,2,Yes,Travel_Rarely,12.0,Low,High,Medium,Medium,3,10,2,1,0,1,1,Single,No,01-01-2020,142461
EMP11348,32,Female,Master's,Research & Development,Research Scientist,2,25000.0,Very High,11,2.0,0,2,No,Travel_Frequently,24.0,Medium,Low,High,High,3,12,2,0,0,8,18,Single,No,09-06-2010,316536
EMP11349,44,Female,PhD,Marketing,Manager,1,15215.0,Very High,21,6.0,1,1,No,Travel_Rarely,20.0,High,Very High,Low,Low,3,15,2,2,3,5,11,Single,No,28-01-2013,471041
EMP11350,37,Female,High School,Sales,Sales Representative,1,12725.0,High,8,8.0,1,6,Yes,Non-Travel,7.0,Very High,Low,High,Low,3,16,3,0,1,10,10,Married,No,29-05-2025,702478
EMP11351,31,Female,Bachelor's,IT,Manager,1,17047.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,23.0,Low,Very High,Low,Low,3,18,3,4,0,0,14,Single,No,27-03-2019,992472
EMP11352,59,Female,Master's,Human Resources,Manager,4,20831.0,Very High,34,3.0,3,1,No,Travel_Frequently,12.0,High,High,High,High,4,14,2,2,0,2,10,Married,No,21-06-2013,970484
EMP11353,36,Male,Bachelor's,Research & Development,Manager,5,13645.0,High,15,5.0,1,0,No,Travel_Rarely,14.0,High,High,Medium,High,3,14,3,5,4,3,10,Single,No,02-12-2010,262972
EMP11354,34,Female,Bachelor's,Finance,Finance Manager,2,21929.0,Very High,3,1.0,1,1,No,Travel_Rarely,13.0,High,High,Medium,Very High,3,12,1,6,2,9,9,Married,No,09-02-2015,342878
EMP11355,34,Male,Bachelor's,Research & Development,Research Scientist,1,10303.0,High,13,1.0,1,1,No,Travel_Rarely,26.0,Very High,Low,Medium,Medium,3,21,1,4,4,9,18,Single,No,04-11-2013,989763
EMP11356,34,Female,Bachelor's,IT,Data Analyst,1,13306.0,High,3,3.0,3,0,No,Travel_Rarely,11.0,Medium,High,Low,High,3,12,0,6,2,1,2,Married,Yes,19-09-2022,270919
EMP11357,58,Male,Bachelor's,Marketing,Marketing Executive,3,25000.0,Very High,33,6.0,0,2,No,Travel_Frequently,11.0,Low,Medium,Medium,Low,3,18,3,0,2,10,3,Married,No,15-05-2011,869522
EMP11358,32,Male,Bachelor's,Research & Development,Manager,1,25000.0,Very High,4,0.0,0,0,No,Travel_Rarely,2.0,High,High,Low,High,3,12,3,2,2,9,2,Married,No,16-08-2017,787713
EMP11359,36,Female,PhD,Sales,Sales Executive,4,18465.0,Very High,7,1.0,1,1,No,Travel_Rarely,14.0,Medium,Medium,Very High,Medium,3,12,2,1,3,3,14,Single,No,21-01-2015,185684
EMP11360,51,Male,Bachelor's,Human Resources,HR Specialist,2,13933.0,High,32,6.0,1,6,Yes,Travel_Rarely,15.0,Low,High,Low,Medium,3,25,0,6,3,1,5,Married,No,19-11-2017,145711
EMP11361,28,Female,PhD,Marketing,Marketing Specialist,4,13873.0,High,10,7.0,1,7,No,Travel_Frequently,23.0,Medium,Very High,Very High,High,3,18,1,6,1,5,8,Married,No,17-02-2024,609613
EMP11362,59,Male,Master's,Sales,Sales Executive,2,18621.0,Very High,36,9.0,8,8,No,Travel_Rarely,28.0,Medium,Medium,High,Low,3,13,1,5,2,9,7,Married,No,21-07-2020,800907
EMP11363,39, female ,Bachelor's,Human Resources,HR Specialist,2,25000.0,Very High,11,2.0,2,0,No,Travel_Frequently,1.0,High,High,High,Very High,4,22,2,3,3,8,1,Single,No,15-09-2015,850827
EMP11364,45,Male,Master's,Human Resources,HR Executive,2,25000.0,Very High,21,13.0,0,4,No,Travel_Frequently,12.0,Low,Very High,High,High,4,15,3,0,3,0,18,Single,Yes,20-07-2012,426658
EMP11365,46,Male,Master's,Finance,Finance Manager,3,17616.0,Very High,22,4.0,2,1,No,Travel_Frequently,14.0,Medium,Low,High,Medium,3,10,2,2,0,4,14,Married,Yes,09-03-2017,968374
EMP11366,40,Male,Bachelor's,Sales,Sales Representative,3,13107.0,High,19,6.0,1,1,No,Travel_Rarely,18.0,Medium,High,Medium,Very High,3,20,0,4,2,8,7,Single,No,02-02-2010,749356
EMP11367,37,Female,Bachelor's,Finance,Accountant,2,24848.0,Very High,13,5.0,5,5,No,Travel_Rarely,21.0,Medium,Medium,Low,Medium,3,11,1,2,4,10,18,Married,No,20-02-2013,561985
EMP11368,32,Female,Bachelor's,Marketing,Manager,2,15205.0,Very High,7,1.0,1,1,No,Travel_Rarely,24.0,Very High,High,High,High,3,20,0,1,0,6,4,Married,No,,710525
EMP11369,35,Male,Master's,Sales,Sales Representative,4,17445.0,Very High,15,15.0,1,7,Yes,Travel_Frequently,28.0,Low,Very High,Medium,Very High,3,23,1,2,3,10,11,Single,No,17-06-2019,549254
EMP11370,28,Female,Bachelor's,Sales,Sales Executive,4,25000.0,Very High,0,0.0,0,0,No,Travel_Frequently,23.0,Very High,Very High,High,Very High,3,12,1,4,3,5,11,Married,No,26-04-2019,468025
EMP11371,31,Female,Bachelor's,Marketing,Marketing Executive,2,25000.0,Very High,2,1.0,1,1,No,Travel_Rarely,3.0,High,Medium,Very High,Medium,4,11,0,0,3,6,8,Married,No,26-07-2023,257715
EMP11372,57,Female,Bachelor's,Sales,Sales Executive,1,23649.0,Very High,36,8.0,2,0,No,Travel_Frequently,29.0,High,Low,High,High,3,23,1,5,3,8,17,Married,No,05-11-2016,828621
EMP11373,38,Male,Bachelor's,IT,IT Support,1,12427.0,High,15,5.0,1,1,No,Travel_Rarely,26.0,Medium,Very High,Medium,Medium,3,20,1,4,4,2,9,Divorced,No,11-06-2024,959237
EMP11374,26,Male,Bachelor's,Research & Development,Laboratory Technician,3,24225.0,Very High,5,5.0,3,2,No,Travel_Rarely,25.0,Medium,Very High,Medium,High,3,19,0,5,1,7,4,Single,No,09-11-2019,310742
EMP11375,54,Male,Bachelor's,Sales,Sales Executive,1,25000.0,Very High,23,4.0,1,2,Yes,Travel_Rarely,12.0,Very High,High,Low,Medium,4,24,1,5,1,0,14,Married,No,15-11-2012,303656
EMP11376,37,Male,Master's,IT,Data Analyst,1,18601.0,Very High,18,2.0,2,2,No,Non-Travel,29.0,Very High,Low,High,Medium,3,25,0,4,2,9,19,Married,No,21-11-2011,861318
EMP11377,35,Male,Master's,Research & Development,Research Director,1,25000.0,Very High,12,12.0,1,8,No,Travel_Frequently,5.0,Medium,High,High,Low,3,12,2,4,3,5,18,Married,No,23-07-2018,334802
EMP11378,58,Male,Master's,Research & Development,Manager,2,25000.0,Very High,32,0.0,0,0,No,Travel_Frequently,3.0,Medium,Medium,High,High,3,21,3,3,2,8,20,Married,No,06-10-2020,922328
EMP11379,23,Male,Master's,Research & Development,Manager,2,25000.0,Very High,0,0.0,0,0,No,Non-Travel,7.0,Medium,Very High,Medium,High,4,23,3,5,4,0,9,Single,No,11-10-2021,556527
EMP11380,44,Female,Master's,Human Resources,HR Executive,1,25000.0,Very High,15,1.0,1,1,Yes,Travel_Rarely,16.0,Very High,Medium,Medium,Medium,3,14,3,0,2,4,16,Married,Yes,13-03-2020,896588
EMP11381,51,Female,Bachelor's,Sales,Sales Representative,1,25000.0,Very High,21,9.0,4,2,No,Non-Travel,20.0,Medium,High,Very High,High,3,21,1,3,1,7,5,Single,No,01-01-2015,564011
EMP11382,59,Female,High School,Research & Development,Laboratory Technician,3,25000.0,Very High,28,1.0,1,1,No,Travel_Rarely,17.0,High,Medium,Low,High,3,10,0,5,1,9,8,Single,No,18-05-2020,984185
EMP11383,32,Male,PhD,Marketing,Marketing Executive,4,25000.0,Very High,10,4.0,0,3,No,Travel_Frequently,21.0,High,High,Medium,Medium,3,10,3,2,1,10,16,Single,No,25-09-2010,804463
EMP11384,36,Male,High School,Sales,Manager,1,17579.0,Very High,16,11.0,1,1,No,Travel_Frequently,27.0,High,High,Low,High,3,20,1,0,2,5,17,Single,No,28-12-2012,514016
EMP11385,56, female ,Bachelor's,Finance,Financial Analyst,1,18001.0,Very High,28,3.0,1,3,No,Travel_Rarely,8.0,High,High,Medium,Low,3,16,1,0,3,5,13,Married,No,,118699
EMP11386,25,Male,Bachelor's,Research & Development,Research Scientist,2,24523.0,Very High,7,7.0,0,0,No,Travel_Rarely,15.0,Medium,Very High,Very High,High,3,18,0,5,0,2,5,Married,No,13-05-2010,305235
EMP11387,38,Male,High School,IT,Software Engineer,3,12323.0,High,12,8.0,4,2,No,Travel_Rarely,28.0,Very High,High,Medium,High,3,24,2,2,1,7,10,Married,No,27-12-2021,500125
EMP11388,32,Male,Master's,Sales,Manager,3,20651.0,Very High,15,7.0,1,3,No,Non-Travel,20.0,High,Low,High,Low,3,18,0,2,2,0,18,Single,No,16-01-2010,772725
EMP11389,45,Male,Bachelor's,Marketing,Marketing Executive,3,25000.0,Very High,21,13.0,0,1,No,Travel_Rarely,15.0,High,High,Medium,High,3,16,1,4,0,11,15,Married,No,13-09-2024,634847
EMP11390,33,Female,Master's,Research & Development,Manager,4,8217.0,High,5,3.0,3,3,No,Travel_Rarely,23.0,Medium,High,High,High,3,20,2,5,1,3,1,Single,No,14-04-2025,427352
EMP11391,50,Female,Bachelor's,Sales,Manager,1,25000.0,Very High,29,1.0,1,1,No,Travel_Frequently,8.0,High,Medium,Very High,High,3,20,2,5,1,7,6,Married,Yes,15-04-2017,761084
EMP11392,23,Male,Bachelor's,Sales,Sales Representative,1,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,25.0,Medium,Medium,Medium,High,3,22,3,0,4,5,20,Married,No,12-08-2025,718002
EMP11393,58,Male,Bachelor's,Sales,Manager,2,17910.0,Very High,31,1.0,1,1,No,Travel_Rarely,11.0,Medium,Low,Low,High,3,11,1,6,1,10,5,Married,No,15-10-2021,813435
EMP11394,27,Female,Master's,Research & Development,Manager,3,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,25.0,High,Medium,Medium,High,3,20,0,1,0,8,14,Married,No,06-03-2016,720244
EMP11395,44,Male,Master's,Research & Development,Research Director,2,22058.0,Very High,19,4.0,2,4,Yes,Travel_Rarely,21.0,High,Medium,High,High,4,16,0,5,0,0,12,Single,Yes,27-08-2022,117745
EMP11396,32,Male,Bachelor's,IT,Software Engineer,4,25000.0,Very High,1,1.0,1,1,No,Travel_Frequently,22.0,High,Very High,High,Medium,3,22,3,4,3,1,6,Single,No,10-01-2022,641416
EMP11397,51,Male,Bachelor's,Research & Development,Laboratory Technician,3,25000.0,Very High,22,0.0,0,0,No,Travel_Rarely,23.0,Medium,High,Very High,Very High,3,21,1,0,0,11,19,Single,No,26-10-2020,925367
EMP11398,85,Male,PhD,Sales,Sales Executive,3,11731.0,High,34,0.0,0,0,No,Travel_Rarely,10.0,High,High,Low,Low,3,18,0,2,2,0,2,Married,No,26-10-2022,758713
EMP11399,57,Male,Bachelor's,Human Resources,Manager,1,25000.0,Very High,29,9.0,9,1,Yes,Travel_Rarely,18.0,Medium,High,High,Medium,3,24,0,2,2,10,14,Single,No,18-04-2011,268810
EMP11400,47,Female,Bachelor's,Finance,Accountant,1,20080.0,Very High,17,4.0,3,4,No,Travel_Rarely,9.0,High,High,Low,High,4,16,0,1,1,3,19,Single,Yes,18-11-2025,735703
EMP11401,49,Male,Bachelor's,Sales,Sales Executive,3,22863.0,Very High,20,2.0,2,2,No,Non-Travel,16.0,Medium,High,Low,Very High,3,11,2,0,3,8,2,Single,No,20-04-2012,983513
EMP11402,22,Male,High School,Sales,Sales Representative,1,15872.0,Very High,0,0.0,0,0,No,Travel_Frequently,1.0,High,Low,High,Low,3,24,2,3,1,3,14,Married,No,23-02-2013,852159
EMP11403,47,Male,Bachelor's,Sales,Manager,1,25000.0,Very High,19,0.0,0,0,No,Travel_Rarely,30.0,High,High,Very High,Low,4,25,3,4,3,8,2,Married,No,13-05-2016,909217
EMP11404,22,Female,High School,Finance,Accountant,4,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,22.0,Medium,Low,Medium,Medium,3,24,3,0,4,5,14,Married,No,28-04-2020,341608
EMP11405,53,Male,Master's,Finance,Accountant,4,15790.0,Very High,26,5.0,5,5,Yes,Travel_Rarely,6.0,Medium,Very High,Medium,Medium,3,16,0,3,3,4,0,Married,No,06-08-2022,130033
EMP11406,35,Male,Master's,Research & Development,Manager,1,12081.0,High,8,1.0,1,0,No,Travel_Rarely,30.0,High,Medium,High,Very High,3,23,1,2,4,9,20,Single,No,27-04-2011,683856
EMP11407,41,Male,Master's,IT,Manager,3,18517.0,Very High,13,6.0,5,3,No,Travel_Rarely,23.0,High,High,High,Very High,3,13,1,2,4,3,19,Married,No,10-10-2023,246928
EMP11408,51,Male,Bachelor's,IT,IT Support,1,25000.0,Very High,26,7.0,7,7,No,Travel_Frequently,2.0,High,High,Very High,Low,3,17,3,3,1,9,10,Married,No,16-07-2019,994381
EMP11409,57,Male,Master's,Human Resources,HR Executive,1,24541.0,Very High,37,3.0,2,3,Yes,Travel_Rarely,13.0,High,Low,Medium,Low,3,12,1,3,2,1,3,Married,No,29-12-2013,416908
EMP11410,27,Male,Master's,IT,IT Support,2,25000.0,Very High,5,5.0,3,5,No,Travel_Rarely,22.0,Medium,Medium,High,Very High,3,21,1,1,3,7,18,Married,No,09-11-2018,176370
EMP11411,27,Female,Master's,Sales,Sales Representative,3,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,6.0,Medium,High,Medium,Medium,3,23,0,0,1,2,9,Divorced,No,21-03-2018,442905
EMP11412,25,Female,High School,Sales,Manager,1,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,9.0,Medium,Very High,High,Medium,3,14,0,2,4,0,20,Married,No,02-05-2016,191958
EMP11413,33,Male,Bachelor's,Sales,Sales Representative,1,25000.0,Very High,5,0.0,0,0,No,Travel_Rarely,14.0,Low,High,Medium,Medium,3,12,1,4,4,10,3,Married,Yes,23-06-2016,863621
EMP11414,51,Male,Master's,Sales,Manager,1,11788.0,High,28,1.0,0,1,No,Travel_Rarely,24.0,High,Very High,Medium,Medium,3,16,0,2,0,9,15,Married,No,05-09-2018,956331
EMP11415,54,Male,PhD,Research & Development,Laboratory Technician,5,20170.0,Very High,26,1.0,1,1,No,Travel_Rarely,21.0,Low,Low,Very High,Medium,4,25,1,0,0,6,0,Married,No,09-11-2022,255887
EMP11416,29,Female,PhD,Marketing,Marketing Specialist,2,25000.0,Very High,2,2.0,2,2,No,Travel_Rarely,7.0,Very High,Low,High,Medium,3,24,1,3,3,7,12,Single,No,06-05-2024,968468
EMP11417,22,Male,Master's,Sales,Sales Executive,2,21522.0,Very High,0,0.0,0,0,Yes,Non-Travel,23.0,High,High,Low,High,4,12,2,1,2,6,18,Married,Yes,23-03-2015,783593
EMP11418,31,Female,Bachelor's,Sales,Sales Representative,1,25000.0,Very High,5,3.0,3,3,No,Travel_Rarely,5.0,Very High,Medium,High,High,3,19,1,6,0,3,13,Married,No,02-10-2022,115765
EMP11419,50,Female,Bachelor's,Research & Development,Research Scientist,2,19083.0,Very High,31,4.0,0,4,No,Travel_Frequently,7.0,Very High,High,High,High,3,14,2,2,4,7,12,Married,No,17-02-2024,855977
EMP11420,48,Female,PhD,Marketing,Manager,2,13858.0,High,18,11.0,2,1,No,Travel_Rarely,3.0,Medium,High,Medium,Very High,3,10,3,1,1,9,3,Married,No,23-02-2024,680913
EMP11421,24,Female,Bachelor's,Research & Development,Research Director,3,20837.0,Very High,0,0.0,0,0,No,Travel_Frequently,23.0,High,Very High,High,Very High,3,13,1,3,2,3,9,Single,No,01-03-2021,691852
